id,title,cell_country,study_country,in_scope,quote_grounded,verified
14327335,Important areas at sea for adult loggerhead sea turtles in the Mediterranean Sea: satellite tracking corroborates findings from potentially biased sources,REGION,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W3093465490,Understanding and reducing the impact of fishing on discarded sharks and rays with innovative new tools for conservation and research,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W3024851867,The Social and Ecological Dimensions of Vertebrate Management: Reintroductions and Invasions,LY,other country,FALSE,TRUE,TRUE
https://openalex.org/W3037333349,"Individual and environmental drivers of resource use in an endangered vulture: integrating movement, spatial and social ecology",EG,multiple North African,TRUE,NA,TRUE
https://openalex.org/W3033097807,A Modern Cat-tas-trophe? The Relationships and Impacts between Feral Cat Management and Sustainable Urban Development: A Literature Review,EG,not stated,FALSE,NA,TRUE
86290493,Predicting livestock depredation risk by African lions (Panthera leo) in a multi-use area of northern Tanzania,REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W4393365762,Human - Waterbird interactions : Uses of waterbird populations by local communities in major Sahelo-Saharan wetlands : towards sustainable management?,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7163616233,"Situación del meloncillo (Herpestes ichneumon) en Castilla-La Mancha, efectos sobre sus presas y percepción social",EG,other country,FALSE,NA,TRUE
https://openalex.org/W4400638569,Perception visuelle des éoliennes par les oiseaux,TN,not stated,FALSE,NA,TRUE
292045994,"Vulnerability of elasmobranchs caught as bycatch in the grouper longline fishery in the Gulf of Gabès, Tunisia",TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W7164091231,Anàlisi del grau de solapament entre l&apos;esforç de pesca aparent i l&apos;hàbitat de la tortuga boba en el Mediterrani occidental,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2768693021,Considerations for Human and Non-human Primate Coexistence,DZ,not stated,FALSE,NA,TRUE
https://openalex.org/W7137649246,Chapter 1 Contested airport lands in the Global South,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W7112711032,Shark News,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W7167993435,Ferite inferte all’uomo dal sarago maggiore (Diplodus sargus),EG,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W7166600224,Analisi degli attacchi di squali confermati nel Mediterraneo orientale e nel Mar di Marmara (1827-2025),LY,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7112527345,Défis liés aux conflits armés dans les aires protégées en Afrique : cas de quelques sites du patrimoine mondial,REGION,other country,FALSE,NA,TRUE
https://openalex.org/W7163606199,Landscape and spatial correlates of vehicle collisions involving large and medium-sized mammals: a systematic review and meta-analysis,REGION,not stated,FALSE,NA,TRUE
309650787,Distribution of sea turtles and their anthropogenic threats: innovative approaches to improve conservation actions,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W1522713085,,EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W2919734443,,REGION,multiple North African,TRUE,FALSE,TRUE
